artist_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,characteristic_id,artist_id,genre_id
Curtis,0.006,0.245,195668,0.917,0.000,0.062,-5.801,0.066,100.527,0.335,0.000,7,1,183626,6005,
Curtis Counce,0.806,0.444,265891,0.185,0.301,0.133,-18.377,0.042,138.793,0.382,9.500,5,0,183627,6006,
Curtis Fuller,0.913,0.541,361568,0.328,0.251,0.126,-12.967,0.043,104.030,0.514,14.400,3,1,183628,6007,
Curtis Fuller Quintet,0.905,0.531,362632,0.175,0.295,0.098,-19.160,0.046,137.699,0.623,21.143,5,0,183629,6008,
Curtis Lee,0.514,0.592,126903,0.700,0.000,0.157,-4.472,0.062,116.630,0.692,10.000,6,1,183630,6009,
Curtis Matheson,0.465,0.542,247501,0.699,0.075,0.201,-6.562,0.056,122.425,0.742,0.000,7,1,183631,6010,
Curtis Mayfield,0.337,0.632,285082,0.640,0.102,0.206,-8.975,0.105,114.564,0.720,29.400,1,0,183632,6011,
Curtis Waters,0.330,0.885,144000,0.685,0.000,0.148,-6.429,0.063,99.954,0.937,74.500,11,0,183633,6012,
Curved Air,0.114,0.399,333990,0.729,0.486,0.123,-7.730,0.046,139.055,0.371,33.500,2,1,183634,6013,
Cut Chemist,0.020,0.650,133800,0.515,0.000,0.097,-8.722,0.198,97.052,0.885,53.000,10,0,183635,6014,
Cut Copy,0.062,0.600,280753,0.944,0.339,0.551,-4.287,0.043,125.724,0.613,33.000,10,0,183636,6015,
Cute Is What We Aim For,0.390,0.534,203627,0.792,0.000,0.191,-4.512,0.068,145.881,0.477,59.000,5,1,183637,6016,
Cutee B.,0.071,0.893,245467,0.823,0.000,0.051,-3.708,0.122,128.009,0.902,66.000,5,0,183638,6017,
Cutfather & Joe,0.064,0.854,249600,0.827,0.000,0.123,-6.424,0.034,104.001,0.961,50.000,5,1,183639,6018,
Cutline,0.000,0.423,322766,0.945,0.031,0.029,-2.876,0.093,175.029,0.155,0.500,1,1,183640,6019,
Cutthoat Committee,0.018,0.885,186107,0.443,0.000,0.279,-7.137,0.311,93.681,0.611,29.000,8,0,183641,6020,
Cutting Crew,0.036,0.542,276237,0.695,0.004,0.365,-11.804,0.036,137.195,0.648,55.800,2,1,183642,6021,
Cutty,0.003,0.901,283387,0.512,0.000,0.098,-6.468,0.370,85.012,0.638,51.000,1,1,183643,6022,
Cutty Ranks,0.323,0.903,206573,0.717,0.000,0.128,-7.511,0.284,94.313,0.645,38.000,5,0,183644,6023,
Cwspod,0.000,0.744,129830,0.672,0.966,0.084,-10.458,0.081,151.696,0.959,0.000,3,0,183645,6024,
Cy Coleman,0.706,0.633,217837,0.321,0.151,0.190,-13.648,0.097,111.428,0.532,21.714,5,0,183646,6025,
Cy Langston,0.377,0.604,246360,0.591,0.269,0.211,-10.776,0.122,111.267,0.649,26.667,1,1,183647,6026,
Cy Walter,0.928,0.373,235427,0.312,0.905,0.092,-14.149,0.035,137.833,0.480,3.000,3,1,183648,6027,
CyHi The Prynce,0.255,0.585,316940,0.771,0.000,0.378,-5.321,0.233,86.522,0.700,55.000,1,0,183649,6028,
Cybotron,0.000,0.802,294533,0.637,0.831,0.587,-13.008,0.062,125.284,0.336,41.000,11,0,183650,6029,
Cycle V,0.098,0.806,211733,0.592,0.000,0.173,-10.312,0.035,125.214,0.893,38.000,4,1,183651,6030,
Cygnet,0.181,0.804,214439,0.463,0.916,0.163,-9.395,0.042,149.994,0.658,1.000,9,0,183652,6031,
Cygnus X,0.060,0.594,194328,0.846,0.227,0.130,-8.615,0.036,134.021,0.683,0.000,9,0,183653,6032,
Cyl Farney,0.212,0.290,151040,0.305,0.000,0.140,-12.456,0.031,144.621,0.412,21.000,3,1,183654,6033,
Cymande,0.244,0.647,285622,0.580,0.243,0.126,-11.139,0.063,110.656,0.713,40.545,7,1,183655,6034,
Cyndi Grecco,0.246,0.449,148691,0.873,0.002,0.128,-7.231,0.127,162.343,0.855,24.000,2,0,183656,6035,
Cyndi Lauper,0.270,0.643,231326,0.693,0.003,0.230,-8.048,0.041,122.507,0.632,45.182,6,1,183657,6036,
Cyndi Shadow,0.003,0.610,390060,0.834,0.604,0.107,-7.931,0.033,128.005,0.469,0.000,0,1,183658,6037,
Cyndi Wang,0.193,0.670,233067,0.483,0.000,0.069,-5.559,0.028,119.997,0.547,48.000,3,1,183659,6038,
Cynthia Arana,0.001,0.697,181750,0.878,0.257,0.101,-5.374,0.034,139.980,0.924,0.000,1,1,183660,6039,
Cynthia Harrell,0.272,0.267,177080,0.516,0.000,0.192,-8.936,0.055,179.562,0.272,50.000,6,0,183661,6040,
Cynthia Onrubia,0.903,0.347,225160,0.266,0.004,0.099,-10.741,0.041,108.064,0.129,37.000,3,1,183662,6041,
Cynthia Rhodes,0.696,0.574,212154,0.178,0.000,0.162,-21.428,0.045,109.386,0.367,39.000,7,1,183663,6042,
Cypis,0.364,0.956,249036,0.854,0.000,0.025,-5.964,0.224,120.771,0.968,66.500,9,0,183664,6043,
Cypress Hill,0.050,0.763,207059,0.558,0.273,0.233,-12.395,0.278,112.981,0.556,44.173,7,1,183665,6044,
Cyril Blake's Calypso Serenaders,0.716,0.548,193307,0.909,0.000,0.216,0.200,0.202,90.024,0.890,2.000,11,1,183666,6045,
Cyril Mockridge,0.835,0.277,78208,0.274,0.341,0.358,-12.619,0.036,119.253,0.454,0.000,7,1,183667,6046,
Cyril Ornadel,0.910,0.478,197324,0.310,0.034,0.384,-14.190,0.149,105.954,0.543,13.655,0,1,183668,6047,
Cyril Pahinui,0.891,0.204,310973,0.328,0.028,0.113,-14.052,0.032,168.003,0.282,33.000,11,1,183669,6048,
Cyril Ritchard,0.792,0.649,167856,0.272,0.000,0.130,-17.338,0.463,82.158,0.606,1.400,7,1,183670,6049,
Cyril Scott,0.989,0.430,284600,0.065,0.926,0.097,-20.496,0.046,77.435,0.050,0.000,3,0,183671,6050,
Cyro Monteiro,0.885,0.580,159670,0.595,0.000,0.177,-7.977,0.053,107.817,0.780,1.000,11,1,183672,6051,
Czar,0.123,0.621,198667,0.675,0.000,0.190,-7.866,0.264,117.618,0.230,0.000,7,1,183673,6052,
Czech Madrigalists Choir,0.956,0.248,121600,0.099,0.007,0.123,-17.779,0.039,90.891,0.198,36.000,7,1,183674,6053,
Czech Madrigalists Orchestra,0.956,0.248,121600,0.099,0.007,0.123,-17.779,0.039,90.891,0.198,36.000,7,1,183675,6054,
Czech Philharmonic Orchestra,0.962,0.141,624133,0.046,0.933,0.125,-25.399,0.044,101.082,0.039,22.000,7,1,183676,6055,
Czerwone Gitary,0.600,0.656,147781,0.201,0.000,0.111,-15.370,0.029,98.251,0.456,55.000,0,1,183677,6056,
Cæv,0.017,0.749,202041,0.964,0.000,0.278,-8.910,0.319,127.968,0.113,6.000,8,1,183678,6057,
Cécile Chaminade,0.994,0.279,119520,0.034,0.911,0.104,-29.696,0.036,87.781,0.169,38.000,11,0,183679,6058,
Céline Dion,0.503,0.447,267115,0.473,0.001,0.207,-9.390,0.037,112.876,0.269,52.789,1,1,183680,6059,
César Franck,0.905,0.196,553142,0.155,0.803,0.133,-18.657,0.040,100.033,0.081,3.174,9,1,183681,6060,
César Stroscio,0.816,0.478,235000,0.463,0.409,0.057,-8.291,0.086,65.288,0.475,5.000,9,0,183682,6061,
Cómplices,0.304,0.726,270933,0.490,0.000,0.161,-15.266,0.029,118.477,0.653,60.000,0,1,183683,6062,
D Menace,0.031,0.672,589499,0.897,0.773,0.300,-8.648,0.156,144.027,0.473,0.000,1,1,183684,6063,
D Mob,0.003,0.670,232707,0.724,0.443,0.056,-11.776,0.050,120.839,0.810,31.000,10,0,183685,6064,
D Moduguno,0.644,0.612,218467,0.876,0.000,0.383,-8.323,0.052,116.104,0.909,29.000,4,1,183686,6065,
D'Angelo,0.338,0.693,326063,0.455,0.121,0.183,-10.061,0.158,93.363,0.543,49.333,4,0,183687,6066,
D'Dorian,0.538,0.680,186012,0.603,0.001,0.289,-7.714,0.129,117.992,0.511,21.000,5,0,183688,6067,
D'Jaeger,0.000,0.462,73847,0.988,0.636,0.350,-6.241,0.055,130.032,0.171,3.000,1,0,183689,6068,
D'Jamency,0.002,0.692,414637,0.868,0.892,0.094,-9.016,0.047,130.995,0.341,0.000,5,1,183690,6069,
D'Mixmasters,0.007,0.681,318850,0.909,0.005,0.118,-5.240,0.041,128.010,0.843,0.143,7,0,183691,6070,
D'N'D Productions,0.084,0.837,161767,0.764,0.000,0.101,-5.025,0.061,133.582,0.927,36.000,7,0,183692,6071,
D'Sound,0.087,0.660,225627,0.506,0.000,0.332,-9.738,0.038,80.024,0.645,50.000,6,0,183693,6072,
D-A-D,0.004,0.423,197953,0.848,0.001,0.208,-8.139,0.056,132.699,0.671,23.500,11,1,183694,6073,
D-Alpha Eq,0.011,0.745,348444,0.908,0.362,0.161,-7.467,0.041,134.987,0.140,0.000,9,0,183695,6074,
D-Blaster,0.000,0.804,430576,0.844,0.689,0.039,-7.120,0.057,126.021,0.489,0.000,11,0,183696,6075,
D-Block & S-te-Fan,0.028,0.447,252603,0.956,0.006,0.273,-2.755,0.108,152.005,0.272,12.000,5,0,183697,6076,
D-Factor,0.000,0.576,428240,0.905,0.777,0.711,-10.854,0.047,136.980,0.287,0.000,5,0,183698,6077,
D-Jastic,0.002,0.775,376279,0.971,0.902,0.063,-4.677,0.078,128.996,0.524,0.000,4,0,183699,6078,
D-Los,0.020,0.767,312558,0.718,0.054,0.135,-7.104,0.323,171.878,0.191,0.000,1,0,183700,6079,
D-Mad,0.001,0.777,365687,0.816,0.332,0.346,-5.660,0.176,131.968,0.179,0.000,4,1,183701,6080,
D-Main,0.000,0.520,315000,0.873,0.341,0.387,-6.772,0.062,132.005,0.379,9.000,1,1,183702,6081,
D-Partunz,0.028,0.782,440072,0.700,0.876,0.077,-3.020,0.044,119.969,0.353,0.000,8,1,183703,6082,
D-Rashid,0.013,0.522,162553,0.728,0.654,0.303,-11.198,0.066,115.853,0.187,0.000,9,0,183704,6083,
D-Shake,0.001,0.615,489677,0.965,0.900,0.036,-5.884,0.038,125.998,0.224,0.000,6,0,183705,6084,
D-Shot,0.061,0.753,287600,0.514,0.000,0.292,-12.235,0.260,166.015,0.563,38.000,7,1,183706,6085,
D-Shott,0.058,0.800,288298,0.336,0.000,0.223,-19.552,0.252,82.996,0.538,45.000,7,1,183707,6086,
D-Soulz,0.006,0.717,402650,0.916,0.840,0.440,-8.211,0.083,128.000,0.443,0.000,9,1,183708,6087,
D-Sturb,0.210,0.519,161392,0.996,0.001,0.481,-3.357,0.298,155.004,0.159,1.000,4,1,183709,6088,
D-Style,0.002,0.687,349707,0.939,0.869,0.234,-11.093,0.049,139.995,0.585,0.000,0,1,183710,6089,
D-Styles,0.491,0.653,235301,0.575,0.004,0.159,-11.556,0.387,120.743,0.690,21.333,1,1,183711,6090,
D-Train,0.028,0.765,353406,0.787,0.029,0.223,-7.472,0.089,114.936,0.779,37.000,6,0,183712,6091,
D-Unity,0.000,0.799,387370,0.665,0.873,0.093,-5.999,0.140,124.003,0.239,0.000,0,1,183713,6092,
D-Vibe,0.002,0.777,431102,0.780,0.913,0.415,-8.244,0.066,127.019,0.185,0.000,1,1,183714,6093,
D-wayne,0.034,0.707,376787,0.825,0.886,0.384,-7.541,0.071,127.982,0.256,0.000,10,0,183715,6094,
D. Brubeck,0.897,0.510,394819,0.238,0.367,0.104,-15.932,0.046,118.750,0.427,5.400,0,0,183716,6095,
D. C. Dutta,0.992,0.470,179503,0.303,0.010,0.145,-12.199,0.304,124.738,0.819,0.000,3,1,183717,6096,
D. Gadkar,0.713,0.512,147840,0.837,0.000,0.114,-8.098,0.101,96.831,0.623,0.000,5,1,183718,6097,
D. Gonzalez,0.628,0.513,146507,0.560,0.000,0.332,-11.684,0.263,124.836,0.151,0.000,11,1,183719,6098,
D. Hemalatha Devi,0.992,0.643,88267,0.258,0.010,0.658,-6.947,0.044,94.055,0.637,0.000,0,0,183720,6099,
D. Hood,0.380,0.621,219062,0.835,0.000,0.119,-7.271,0.155,155.058,0.786,0.000,6,1,183721,6100,
D. K. Pattammal,0.953,0.646,262267,0.320,0.165,0.214,-9.856,0.137,144.963,0.932,0.000,10,1,183722,6101,
D. Mar,0.702,0.670,388232,0.728,0.000,0.509,-8.726,0.328,89.028,0.670,0.000,9,0,183723,6102,
D. Modugno,0.644,0.612,218467,0.876,0.000,0.383,-8.323,0.052,116.104,0.909,29.000,4,1,183724,6103,
D. P. Bhargav,0.988,0.620,177400,0.143,0.071,0.092,-13.153,0.087,109.381,0.562,0.000,6,1,183725,6104,
D. Pritzker,0.188,0.886,247627,0.311,0.000,0.078,-12.405,0.113,112.389,0.812,55.000,11,1,183726,6105,
D. Ramirez,0.000,0.543,59107,0.920,0.953,0.315,-7.219,0.044,130.068,0.224,5.000,1,1,183727,6106,
D. Rep,0.129,0.619,220357,0.722,0.000,0.245,-7.310,0.388,113.885,0.514,0.000,7,0,183728,6107,
D. Sabella,0.778,0.501,286533,0.088,0.000,0.225,-16.340,0.034,97.935,0.290,2.000,0,1,183729,6108,
D. Smith,0.187,0.787,269533,0.479,0.001,0.111,-8.247,0.128,149.995,0.714,48.000,1,0,183730,6109,
D. Smitty,0.297,0.770,223508,0.854,0.000,0.366,-6.181,0.348,91.991,0.742,0.000,7,1,183731,6110,
D. V. Paluskar,0.954,0.446,222213,0.461,0.013,0.209,-13.435,0.184,97.588,0.664,6.000,2,1,183732,6111,
D.B.Ramachandran,0.974,0.664,142333,0.566,0.068,0.120,-10.277,0.233,130.510,0.914,0.000,3,1,183733,6112,
D.Diggler,0.000,0.760,507158,0.729,0.839,0.110,-7.506,0.060,124.985,0.303,0.000,7,1,183734,6113,
D.E.A. Dead End Alliance,0.028,0.739,324973,0.666,0.000,0.123,-5.092,0.283,168.317,0.609,34.000,11,0,183735,6114,
D.E.F,0.000,0.895,376406,0.470,0.936,0.098,-2.686,0.063,127.977,0.039,0.000,6,1,183736,6115,
D.Filipopoulos,0.992,0.232,192795,0.492,0.001,0.220,-9.029,0.037,80.125,0.456,0.000,5,1,183737,6116,
D.I.,0.109,0.411,152346,0.856,0.000,0.315,-11.063,0.075,148.998,0.504,27.500,6,0,183738,6117,
D.I.T.C.,0.069,0.756,222440,0.854,0.000,0.083,-4.918,0.309,92.866,0.920,45.000,9,1,183739,6118,
D.J. Redeemed,0.004,0.874,283333,0.973,0.066,0.370,-6.155,0.043,111.384,0.898,34.000,7,1,183740,6119,
D.J. Rogers,0.391,0.478,299120,0.501,0.002,0.373,-10.859,0.078,110.458,0.402,29.250,0,1,183741,6120,
D.L. Menard,0.668,0.430,132863,0.740,0.128,0.207,-7.347,0.077,172.791,0.812,22.000,7,1,183742,6121,
D.Modugno,0.960,0.743,190333,0.165,0.000,0.107,-17.134,0.674,72.541,0.598,2.000,0,1,183743,6122,
D.O.A.,0.008,0.319,400733,0.891,0.564,0.266,-9.418,0.099,120.244,0.532,36.667,4,1,183744,6123,
D.O.E.,0.181,0.731,179120,0.807,0.751,0.319,-6.492,0.100,114.759,0.765,76.000,3,0,183745,6124,
D.P. Korgaonkar,0.994,0.595,192809,0.115,0.654,0.137,-11.644,0.294,104.207,0.512,0.000,6,1,183746,6125,
D.R.I.,0.002,0.378,171272,0.779,0.132,0.220,-11.135,0.074,124.087,0.384,32.667,4,1,183747,6126,
D.S.L,0.000,0.782,360820,0.639,0.882,0.127,-11.802,0.097,123.935,0.740,0.000,1,1,183748,6127,
D.Semsis,0.956,0.392,195653,0.591,0.103,0.112,-8.989,0.036,87.677,0.882,0.000,1,1,183749,6128,
D.Y.,0.025,0.950,238387,0.424,0.000,0.317,-10.947,0.270,99.887,0.629,0.000,1,1,183750,6129,
D.roitman,0.992,0.278,263107,0.113,0.186,0.116,-18.464,0.059,68.736,0.172,0.000,7,1,183751,6130,
D/O,0.001,0.571,233600,0.953,0.001,0.226,-5.601,0.055,137.965,0.601,63.000,8,1,183752,6131,
D12,0.164,0.822,297057,0.731,0.000,0.203,-4.136,0.217,105.776,0.667,58.941,1,1,183753,6132,
D3szn,0.052,0.883,164571,0.698,0.000,0.110,-6.255,0.084,140.010,0.535,60.000,1,1,183754,6133,
D4L,0.035,0.891,224253,0.439,0.000,0.093,-7.994,0.428,77.499,0.622,64.000,7,0,183755,6134,
D:Ream,0.122,0.671,258000,0.740,0.000,0.196,-12.430,0.039,125.000,0.102,59.000,10,0,183756,6135,
D@n Deejay,0.005,0.710,195010,0.792,0.494,0.087,-5.353,0.041,128.035,0.351,4.000,11,0,183757,6136,
DANGERDOOM,0.169,0.642,163417,0.687,0.001,0.363,-7.286,0.275,119.760,0.626,50.643,9,1,183758,6137,
DAVE RODGERS,0.014,0.507,281033,0.951,0.000,0.211,-5.116,0.043,118.965,0.705,46.000,5,0,183759,6138,
DAVI,0.015,0.721,383867,0.573,0.750,0.102,-9.730,0.040,121.012,0.193,1.000,2,1,183760,6139,
DAY26,0.165,0.516,250880,0.690,0.000,0.126,-6.944,0.044,129.833,0.398,53.000,6,1,183761,6140,
DBN,0.001,0.738,295331,0.750,0.134,0.068,-5.447,0.051,127.017,0.269,7.500,1,1,183762,6141,
DBX,0.303,0.520,257773,0.712,0.000,0.335,-7.246,0.355,149.486,0.557,0.000,2,1,183763,6142,
DC Lee,0.083,0.767,294400,0.735,0.000,0.108,-10.296,0.046,100.014,0.789,52.000,2,1,183764,6143,
DC Talk,0.081,0.562,293315,0.838,0.008,0.156,-4.647,0.037,116.587,0.648,39.400,9,0,183765,6144,
DC Yeni,0.292,0.909,168020,0.121,0.001,0.355,-22.090,0.097,129.940,0.916,0.000,5,1,183766,6145,
DDD,0.001,0.073,505637,0.762,0.961,0.520,-13.635,0.113,80.962,0.135,0.000,1,1,183767,6146,
DDG,0.056,0.914,176362,0.420,0.000,0.144,-8.345,0.088,130.027,0.742,75.500,11,0,183768,6147,
DDZ,0.506,0.752,213987,0.636,0.000,0.105,-7.375,0.055,95.990,0.659,2.000,0,1,183769,6148,
DEAN,0.246,0.512,229360,0.765,0.000,0.057,-5.252,0.136,169.709,0.519,64.000,7,1,183770,6149,
DEAN FUJIOKA,0.102,0.397,190045,0.668,0.000,0.074,-4.292,0.086,67.012,0.456,66.000,9,1,183771,6150,
DEATH NOTE デスノート,0.008,0.421,269140,0.920,0.000,0.221,-2.792,0.046,139.996,0.675,58.000,11,0,183772,6151,
DECAP,0.001,0.788,120360,0.963,0.907,0.082,-7.214,0.074,108.039,0.276,29.000,9,0,183773,6152,
DECEMBER EVERYDAY,0.000,0.295,252307,0.991,0.002,0.172,-1.321,0.092,97.171,0.162,0.000,4,1,183774,6153,
DEFARI,0.125,0.818,265213,0.473,0.000,0.074,-2.733,0.397,88.824,0.717,51.000,5,1,183775,6154,
DELAYKLINIKEN,0.009,0.725,210467,0.529,0.374,0.083,-5.832,0.087,129.020,0.797,1.000,1,1,183776,6155,
DES,0.503,0.853,174667,0.695,0.000,0.479,-13.208,0.350,89.007,0.606,45.000,8,0,183777,6156,
DEV,0.005,0.585,221560,0.830,0.000,0.224,-6.179,0.258,124.934,0.610,61.000,3,1,183778,6157,
DEVO,0.192,0.675,189147,0.645,0.177,0.130,-11.911,0.077,143.061,0.761,30.133,9,1,183779,6158,
DFC,0.051,0.672,244733,0.761,0.000,0.474,-9.644,0.248,102.192,0.731,49.000,0,1,183780,6159,
DINO,0.003,0.775,341887,0.619,0.033,0.106,-13.496,0.092,114.816,0.873,28.000,9,0,183781,6160,
DIS N' DAT,0.001,0.768,291267,0.753,0.000,0.743,-7.730,0.042,132.344,0.682,32.000,1,1,183782,6161,
DJ 156 BPM,0.007,0.694,232946,0.446,0.863,0.202,-12.045,0.037,136.014,0.881,0.000,0,1,183783,6162,
DJ 5L45H,0.008,0.669,334967,0.964,0.679,0.220,-5.940,0.065,135.013,0.486,0.000,7,1,183784,6163,
DJ Alexsheff,0.018,0.780,277515,0.861,0.809,0.069,-6.627,0.103,127.996,0.660,0.000,5,0,183785,6164,
DJ Aligator,0.000,0.419,96000,0.974,0.951,0.413,-5.701,0.043,134.996,0.575,4.000,5,0,183786,6165,
DJ Awaline,0.003,0.607,392813,0.728,0.527,0.036,-8.893,0.050,141.985,0.543,0.000,9,1,183787,6166,
DJ B.O.B. Ltd,0.002,0.670,444160,0.954,0.798,0.311,-8.710,0.059,140.015,0.427,0.000,6,1,183788,6167,
DJ BRX,0.717,0.597,34573,0.408,0.845,0.111,-17.582,0.039,110.665,0.263,0.000,10,0,183789,6168,
DJ Babu,0.129,0.660,210733,0.943,0.000,0.557,-4.166,0.277,93.696,0.599,37.000,1,0,183790,6169,
DJ Baloo,0.029,0.800,402756,0.779,0.880,0.283,-11.301,0.061,118.010,0.787,0.000,0,1,183791,6170,
DJ BoBo,0.019,0.649,255387,0.880,0.073,0.180,-6.688,0.029,137.992,0.677,56.500,11,0,183792,6171,
DJ Bonjo,0.025,0.892,202384,0.900,0.448,0.361,-7.708,0.058,140.007,0.933,0.000,10,0,183793,6172,
DJ Borra,0.014,0.738,447504,0.782,0.868,0.067,-7.162,0.044,126.006,0.695,0.000,10,1,183794,6173,
DJ CSP,0.000,0.712,246853,0.717,0.905,0.289,-6.103,0.043,120.001,0.585,1.000,11,0,183795,6174,
DJ Cam,0.318,0.768,310413,0.632,0.489,0.234,-11.702,0.158,81.852,0.352,39.000,10,0,183796,6175,
DJ Carlos G,0.002,0.847,397533,0.459,0.878,0.115,-10.008,0.113,128.001,0.225,0.000,1,1,183797,6176,
DJ Carlos Monte Negro,0.249,0.664,362959,0.909,0.910,0.641,-7.691,0.051,129.979,0.680,0.000,7,1,183798,6177,
DJ Caspa,0.015,0.785,199774,0.792,0.511,0.240,-7.004,0.041,119.683,0.654,3.000,2,1,183799,6178,
DJ Casper,0.015,0.936,332378,0.767,0.002,0.285,-6.071,0.184,125.022,0.598,54.000,6,1,183800,6179,
DJ Cassidy,0.084,0.647,224762,0.879,0.000,0.538,-0.930,0.083,126.042,0.427,61.000,7,1,183801,6180,
DJ Chill del Mar,0.257,0.549,283052,0.440,0.870,0.160,-14.682,0.046,103.451,0.130,0.800,11,1,183802,6181,
DJ Chose,0.032,0.873,192065,0.750,0.000,0.271,-6.244,0.369,145.140,0.635,70.500,4,1,183803,6182,
DJ Chus,0.000,0.753,380414,0.909,0.686,0.119,-7.575,0.054,126.230,0.232,0.222,5,0,183804,6183,
DJ Clark Kent,0.061,0.666,285867,0.639,0.003,0.065,-8.014,0.050,98.196,0.427,39.000,8,0,183805,6184,
DJ Clue,0.067,0.755,270967,0.769,0.000,0.552,-5.339,0.335,92.691,0.561,37.000,6,1,183806,6185,
DJ Combo,0.008,0.725,159715,0.836,0.025,0.232,-4.848,0.062,126.533,0.392,0.200,9,0,183807,6186,
DJ Cucumber Slice,0.662,0.644,258613,0.751,0.000,0.170,-5.652,0.268,99.948,0.759,69.000,0,1,183808,6187,
DJ DMD,0.009,0.829,286760,0.659,0.000,0.368,-5.949,0.205,167.899,0.761,44.000,4,1,183809,6188,
DJ DN³,0.629,0.705,213000,0.707,0.000,0.055,-9.757,0.365,108.121,0.676,15.000,9,1,183810,6189,
DJ DSK,0.044,0.809,346787,0.882,0.397,0.092,-5.654,0.042,125.973,0.831,9.000,7,1,183811,6190,
DJ DUNN,0.002,0.674,36641,0.259,0.003,0.328,-12.256,0.187,130.915,0.644,0.000,2,1,183812,6191,
DJ Deep,0.013,0.798,408598,0.686,0.904,0.120,-10.080,0.042,126.212,0.461,3.600,3,0,183813,6192,
DJ Digress,0.002,0.598,365531,0.993,0.443,0.471,-5.706,0.094,139.648,0.134,0.667,11,0,183814,6193,
DJ Discrete,0.003,0.791,293930,0.857,0.400,0.153,-5.222,0.348,119.993,0.318,0.000,7,1,183815,6194,
DJ Dog,0.048,0.430,237383,0.849,0.035,0.164,-9.001,0.071,125.050,0.650,1.000,11,0,183816,6195,
DJ Drama,0.121,0.478,278660,0.802,0.000,0.176,-5.439,0.331,104.891,0.402,50.500,1,0,183817,6196,
DJ Drez,0.457,0.619,240973,0.316,0.916,0.120,-10.919,0.037,80.005,0.508,57.000,1,1,183818,6197,
DJ E-Max,0.000,0.716,323213,0.928,0.824,0.019,-6.900,0.197,140.009,0.771,0.000,8,1,183819,6198,
DJ ESCO,0.050,0.960,223093,0.547,0.000,0.216,-6.992,0.079,121.010,0.186,58.000,6,0,183820,6199,
DJ Eddie F,0.073,0.711,230192,0.895,0.000,0.330,-6.771,0.095,113.796,0.726,28.000,11,0,183821,6200,
DJ Emerson,0.013,0.793,416835,0.606,0.894,0.132,-9.961,0.090,127.786,0.399,0.000,10,1,183822,6201,
DJ Exodus & Leewise,0.009,0.800,438460,0.889,0.913,0.583,-6.626,0.105,127.009,0.400,0.000,10,0,183823,6202,
DJ FYB,0.029,0.807,187559,0.458,0.858,0.052,-10.661,0.053,127.994,0.115,0.000,4,0,183824,6203,
DJ Felli Fel,0.191,0.639,229493,0.709,0.000,0.076,-6.386,0.332,104.964,0.376,54.000,3,0,183825,6204,
DJ Fil,0.724,0.507,196637,0.306,0.000,0.107,-7.171,0.027,110.272,0.401,0.000,0,1,183826,6205,
DJ Filip,0.001,0.713,484110,0.810,0.890,0.344,-10.750,0.097,129.005,0.354,0.000,7,1,183827,6206,
DJ Fleg,0.106,0.665,145481,0.903,0.916,0.066,-4.559,0.077,133.101,0.768,31.000,3,0,183828,6207,
DJ Footloose,0.000,0.840,362880,0.703,0.001,0.078,-6.399,0.168,125.006,0.939,1.000,6,0,183829,6208,
DJ Frank E,0.028,0.666,231653,0.877,0.000,0.142,-4.657,0.045,125.989,0.272,56.000,0,0,183830,6209,
DJ Frank Ski,0.141,0.898,218201,0.539,0.060,0.059,-6.779,0.063,126.035,0.524,32.000,6,1,183831,6210,
DJ Furax,0.014,0.836,222067,0.810,0.625,0.270,-9.795,0.094,139.653,0.400,32.000,9,0,183832,6211,
DJ Galaga,0.014,0.623,190949,0.977,0.000,0.333,-7.094,0.118,144.067,0.662,0.000,5,0,183833,6212,
DJ Genix,0.000,0.497,83484,0.913,0.919,0.603,-11.150,0.062,137.996,0.556,8.000,1,1,183834,6213,
DJ GoldenGlow,0.085,0.462,184712,0.834,0.232,0.080,-6.082,0.035,129.992,0.926,0.000,0,1,183835,6214,
DJ Governor,0.000,0.516,84719,0.949,0.751,0.615,-6.097,0.074,136.043,0.437,13.000,1,1,183836,6215,
DJ Greg C,0.001,0.782,319182,0.941,0.860,0.073,-3.900,0.064,140.667,0.323,0.667,6,1,183837,6216,
DJ Gregory,0.000,0.799,436787,0.722,0.830,0.055,-9.309,0.067,123.996,0.929,5.000,8,1,183838,6217,
DJ Hightower,0.001,0.599,213608,0.905,0.010,0.449,-4.817,0.040,128.989,0.404,0.000,9,0,183839,6218,
DJ Hildegard,0.003,0.763,480000,0.592,0.493,0.171,-9.878,0.046,127.983,0.366,0.000,10,0,183840,6219,
DJ Hooligan,0.048,0.512,117715,0.856,0.261,0.096,-6.359,0.044,128.024,0.455,19.500,3,0,183841,6220,
DJ Ilya Lavrov,0.087,0.797,222929,0.935,0.885,0.096,-4.919,0.043,139.996,0.316,0.000,0,1,183842,6221,
DJ Irwan,0.006,0.380,222250,0.690,0.000,0.100,-5.317,0.271,177.310,0.574,0.000,2,0,183843,6222,
DJ Isaac,0.000,0.566,194677,0.988,0.247,0.136,-4.323,0.097,150.007,0.582,8.000,10,0,183844,6223,
DJ JT,0.007,0.660,4317063,0.876,0.002,0.043,-6.553,0.056,128.688,0.522,5.000,11,0,183845,6224,
DJ Jack E,0.224,0.738,803791,0.776,0.855,0.093,-9.619,0.051,130.015,0.352,8.000,5,0,183846,6225,
